class,cap.diameter,cap.shape,cap.surface,cap.color,does.bruise.or.bleed,gill.attachment,gill.spacing,gill.color,stem.height,stem.width,stem.root,stem.surface,stem.color,veil.type,veil.color,has.ring,ring.type,spore.print.color,habitat,season
poisonous,63.8,convex,grooves,brown,f,e,,w,84.3,14.68,,y,w,u,w,t,p,,Woods,Autumn
poisonous,69.3,convex,grooves,brown,f,e,,w,71.3,13.59,,y,w,u,w,t,p,,Woods,Autumn
poisonous,77.1,convex,grooves,brown,f,e,,w,74.7,13.22,,y,w,u,w,t,p,,Woods,Summer
poisonous,84.3,convex,grooves,brown,f,e,,w,86.1,17.4,,y,w,u,w,t,p,,Woods,Autumn
poisonous,72.5,spherical,grooves,brown,f,e,,w,87.4,16.56,,y,w,u,w,t,p,,Woods,Summer
poisonous,77,convex,grooves,brown,f,e,,w,82.2,16.29,,y,w,u,w,t,p,,Woods,Summer
poisonous,78.3,spherical,grooves,brown,f,e,,w,77.8,13.22,,y,w,u,w,t,p,,Woods,Autumn
poisonous,77.5,spherical,grooves,brown,f,e,,w,88,16.71,,y,w,u,w,t,p,,Woods,Autumn
poisonous,89.4,spherical,grooves,brown,f,e,,w,97.5,20.04,,y,w,u,w,t,p,,Woods,Autumn
poisonous,63.4,convex,grooves,brown,f,e,,w,77.5,15.82,,y,w,u,w,t,p,,Woods,Autumn
poisonous,58.5,convex,grooves,brown,f,e,,w,69.6,11.62,,y,w,u,w,t,p,,Woods,Summer
poisonous,75.4,convex,grooves,brown,f,e,,w,73.7,14.53,,y,w,u,w,t,p,,Woods,Summer
poisonous,69.6,convex,grooves,brown,f,e,,w,84.8,18.23,,y,w,u,w,t,p,,Woods,Autumn
poisonous,80,convex,grooves,brown,f,e,,w,80.9,15.26,,y,w,u,w,t,p,,Woods,Summer
poisonous,87.6,spherical,grooves,brown,f,e,,w,79.4,17.4,,y,w,u,w,t,p,,Woods,Summer
poisonous,74.2,convex,grooves,brown,f,e,,w,83.4,16,,y,w,u,w,t,p,,Woods,Autumn
poisonous,67.1,spherical,grooves,brown,f,e,,w,74.2,14.02,,y,w,u,w,t,p,,Woods,Summer
poisonous,71.3,spherical,grooves,brown,f,e,,w,71.7,13.12,,y,w,u,w,t,p,,Woods,Autumn
poisonous,83.3,spherical,grooves,brown,f,e,,w,75.9,16.06,,y,w,u,w,t,p,,Woods,Autumn
poisonous,72.4,convex,grooves,brown,f,e,,w,86.6,15.56,,y,w,u,w,t,p,,Woods,Summer
poisonous,87,convex,grooves,brown,f,e,,w,86.7,17.02,,y,w,u,w,t,p,,Woods,Autumn
poisonous,76.6,convex,grooves,brown,f,e,,w,83.6,16.23,,y,w,u,w,t,p,,Woods,Autumn
poisonous,81.4,spherical,grooves,brown,f,e,,w,74.6,14.82,,y,w,u,w,t,p,,Woods,Autumn
poisonous,74.2,spherical,grooves,brown,f,e,,w,78.2,16.31,,y,w,u,w,t,p,,Woods,Summer
poisonous,80.1,convex,grooves,brown,f,e,,w,80.8,15.84,,y,w,u,w,t,p,,Woods,Summer
poisonous,77.1,spherical,grooves,brown,f,e,,w,71.9,11.56,,y,w,u,w,t,p,,Woods,Autumn
poisonous,79.4,spherical,grooves,brown,f,e,,w,81.9,16.61,,y,w,u,w,t,p,,Woods,Summer
poisonous,85.3,convex,grooves,brown,f,e,,w,86.6,15.8,,y,w,u,w,t,p,,Woods,Summer
poisonous,78.2,convex,grooves,brown,f,e,,w,79.7,14.3,,y,w,u,w,t,p,,Woods,Autumn
poisonous,71.8,spherical,grooves,brown,f,e,,w,74.6,15.77,,y,w,u,w,t,p,,Woods,Summer
poisonous,69.1,convex,grooves,brown,f,e,,w,81.2,14.63,,y,w,u,w,t,p,,Woods,Summer
poisonous,76.9,spherical,grooves,brown,f,e,,w,92.6,18.08,,y,w,u,w,t,p,,Woods,Autumn
poisonous,73.9,convex,grooves,brown,f,e,,w,76.6,13.81,,y,w,u,w,t,p,,Woods,Autumn
poisonous,80.5,spherical,grooves,brown,f,e,,w,86.6,16.12,,y,w,u,w,t,p,,Woods,Summer
poisonous,62.6,convex,grooves,brown,f,e,,w,76.3,12.84,,y,w,u,w,t,p,,Woods,Summer
poisonous,71.7,spherical,grooves,brown,f,e,,w,79.4,14.74,,y,w,u,w,t,p,,Woods,Autumn
poisonous,75.2,spherical,grooves,brown,f,e,,w,80.6,14.48,,y,w,u,w,t,p,,Woods,Autumn
poisonous,75.6,spherical,grooves,brown,f,e,,w,77.6,16.14,,y,w,u,w,t,p,,Woods,Summer
poisonous,84.3,spherical,grooves,brown,f,e,,w,81.6,17.47,,y,w,u,w,t,p,,Woods,Autumn
poisonous,64.3,convex,grooves,brown,f,e,,w,68.4,13.03,,y,w,u,w,t,p,,Woods,Summer
poisonous,79.7,spherical,grooves,brown,f,e,,w,73.5,13.43,,y,w,u,w,t,p,,Woods,Autumn
poisonous,85.4,spherical,grooves,brown,f,e,,w,94.9,17.22,,y,w,u,w,t,p,,Woods,Summer
poisonous,60.5,convex,grooves,brown,f,e,,w,73.1,14.96,,y,w,u,w,t,p,,Woods,Autumn
poisonous,88.4,spherical,grooves,brown,f,e,,w,81.2,16.65,,y,w,u,w,t,p,,Woods,Summer
poisonous,62.9,spherical,grooves,brown,f,e,,w,63.7,13.51,,y,w,u,w,t,p,,Woods,Autumn
poisonous,91.5,spherical,grooves,brown,f,e,,w,81.6,14.71,,y,w,u,w,t,p,,Woods,Summer
poisonous,65.9,convex,grooves,brown,f,e,,w,70.8,15.42,,y,w,u,w,t,p,,Woods,Summer
poisonous,73.8,spherical,grooves,brown,f,e,,w,87.3,17.96,,y,w,u,w,t,p,,Woods,Autumn
poisonous,76.1,convex,grooves,brown,f,e,,w,79.4,15.11,,y,w,u,w,t,p,,Woods,Autumn
poisonous,90.6,convex,grooves,brown,f,e,,w,81.1,17.08,,y,w,u,w,t,p,,Woods,Summer
poisonous,73.1,convex,grooves,brown,f,e,,w,67.5,12.94,,y,w,u,w,t,p,,Woods,Autumn
poisonous,81.9,spherical,grooves,brown,f,e,,w,74.2,13.65,,y,w,u,w,t,p,,Woods,Summer
poisonous,78.6,convex,grooves,brown,f,e,,w,83.2,16.44,,y,w,u,w,t,p,,Woods,Autumn
poisonous,80.3,convex,grooves,brown,f,e,,w,87.8,16.77,,y,w,u,w,t,p,,Woods,Autumn
poisonous,83.8,convex,grooves,brown,f,e,,w,91.3,17.14,,y,w,u,w,t,p,,Woods,Summer
poisonous,64.4,spherical,grooves,brown,f,e,,w,81.2,15.42,,y,w,u,w,t,p,,Woods,Summer
poisonous,73.3,spherical,grooves,brown,f,e,,w,71.1,11.91,,y,w,u,w,t,p,,Woods,Summer
poisonous,79.7,spherical,grooves,brown,f,e,,w,82.2,14.95,,y,w,u,w,t,p,,Woods,Autumn
poisonous,71.3,convex,grooves,brown,f,e,,w,89.3,18.96,,y,w,u,w,t,p,,Woods,Summer
poisonous,70.2,convex,grooves,brown,f,e,,w,67,11.31,,y,w,u,w,t,p,,Woods,Summer
poisonous,86,convex,grooves,brown,f,e,,w,73.9,14.85,,y,w,u,w,t,p,,Woods,Summer
poisonous,82.2,convex,grooves,brown,f,e,,w,83.6,15,,y,w,u,w,t,p,,Woods,Summer
poisonous,64.9,convex,grooves,brown,f,e,,w,71.2,12.72,,y,w,u,w,t,p,,Woods,Summer
poisonous,68.8,spherical,grooves,brown,f,e,,w,75.2,13.7,,y,w,u,w,t,p,,Woods,Summer
poisonous,77.7,spherical,grooves,brown,f,e,,w,90.7,15.49,,y,w,u,w,t,p,,Woods,Autumn
poisonous,77,spherical,grooves,brown,f,e,,w,72.3,14.52,,y,w,u,w,t,p,,Woods,Autumn
poisonous,61.4,spherical,grooves,brown,f,e,,w,69.3,15.14,,y,w,u,w,t,p,,Woods,Autumn
poisonous,82.6,spherical,grooves,brown,f,e,,w,75.2,14.29,,y,w,u,w,t,p,,Woods,Summer
poisonous,88.8,convex,grooves,brown,f,e,,w,86.5,15.99,,y,w,u,w,t,p,,Woods,Summer
poisonous,67.7,convex,grooves,brown,f,e,,w,84.4,13.24,,y,w,u,w,t,p,,Woods,Summer
poisonous,78.6,convex,grooves,brown,f,e,,w,76.2,14.45,,y,w,u,w,t,p,,Woods,Autumn
poisonous,72.1,convex,grooves,brown,f,e,,w,68,15.25,,y,w,u,w,t,p,,Woods,Summer
poisonous,79.2,spherical,grooves,brown,f,e,,w,73.9,14.99,,y,w,u,w,t,p,,Woods,Autumn
poisonous,80.4,convex,grooves,brown,f,e,,w,86.7,15.26,,y,w,u,w,t,p,,Woods,Summer
poisonous,77.8,spherical,grooves,brown,f,e,,w,78.1,14.95,,y,w,u,w,t,p,,Woods,Autumn
poisonous,81.1,convex,grooves,brown,f,e,,w,71.2,14.4,,y,w,u,w,t,p,,Woods,Summer
poisonous,88.4,spherical,grooves,brown,f,e,,w,86.9,17.38,,y,w,u,w,t,p,,Woods,Summer
poisonous,72.4,spherical,grooves,brown,f,e,,w,83.3,15.77,,y,w,u,w,t,p,,Woods,Summer
poisonous,86.1,spherical,grooves,brown,f,e,,w,84.5,15.61,,y,w,u,w,t,p,,Woods,Summer
poisonous,76.9,convex,grooves,brown,f,e,,w,80.7,16.87,,y,w,u,w,t,p,,Woods,Summer
poisonous,81.4,spherical,grooves,brown,f,e,,w,86.7,15.08,,y,w,u,w,t,p,,Woods,Summer
poisonous,60.6,convex,grooves,brown,f,e,,w,80.2,16.17,,y,w,u,w,t,p,,Woods,Autumn
poisonous,56.8,convex,grooves,brown,f,e,,w,68.6,15.3,,y,w,u,w,t,p,,Woods,Autumn
poisonous,82,spherical,grooves,brown,f,e,,w,81.8,15.44,,y,w,u,w,t,p,,Woods,Autumn
poisonous,86.2,convex,grooves,brown,f,e,,w,84.3,16.99,,y,w,u,w,t,p,,Woods,Autumn
poisonous,66.3,convex,grooves,brown,f,e,,w,80.6,14.05,,y,w,u,w,t,p,,Woods,Autumn
poisonous,77.2,spherical,grooves,brown,f,e,,w,84.1,16.69,,y,w,u,w,t,p,,Woods,Autumn
poisonous,62.4,convex,grooves,brown,f,e,,w,79.3,13.72,,y,w,u,w,t,p,,Woods,Autumn
poisonous,77.9,convex,grooves,brown,f,e,,w,69.1,14.5,,y,w,u,w,t,p,,Woods,Autumn
poisonous,82.1,spherical,grooves,brown,f,e,,w,90,17.64,,y,w,u,w,t,p,,Woods,Autumn
poisonous,70.8,spherical,grooves,brown,f,e,,w,77.7,15.05,,y,w,u,w,t,p,,Woods,Autumn
poisonous,84.4,spherical,grooves,brown,f,e,,w,95.4,18.2,,y,w,u,w,t,p,,Woods,Autumn
poisonous,72.9,convex,grooves,brown,f,e,,w,72.7,14.35,,y,w,u,w,t,p,,Woods,Summer
poisonous,91,spherical,grooves,brown,f,e,,w,86.1,18.79,,y,w,u,w,t,p,,Woods,Summer
poisonous,75.4,spherical,grooves,brown,f,e,,w,79.6,13.51,,y,w,u,w,t,p,,Woods,Autumn
poisonous,82.8,convex,grooves,brown,f,e,,w,79.2,15.61,,y,w,u,w,t,p,,Woods,Summer
poisonous,73.7,convex,grooves,brown,f,e,,w,80.8,15.43,,y,w,u,w,t,p,,Woods,Autumn
poisonous,82.3,convex,grooves,brown,f,e,,w,71.3,12.2,,y,w,u,w,t,p,,Woods,Autumn
poisonous,84.5,convex,grooves,brown,f,e,,w,78.4,14.45,,y,w,u,w,t,p,,Woods,Autumn
poisonous,83.1,spherical,grooves,brown,f,e,,w,74.6,13.14,,y,w,u,w,t,p,,Woods,Autumn
poisonous,70.3,spherical,grooves,brown,f,e,,w,67.1,10.67,,y,w,u,w,t,p,,Woods,Summer
poisonous,84.9,convex,grooves,brown,f,e,,w,86.6,16.41,,y,w,u,w,t,p,,Woods,Autumn
poisonous,66.4,convex,grooves,brown,f,e,,w,71.2,14.16,,y,w,u,w,t,p,,Woods,Autumn
poisonous,88.7,spherical,grooves,brown,f,e,,w,92.9,17.1,,y,w,u,w,t,p,,Woods,Autumn
poisonous,65.8,spherical,grooves,brown,f,e,,w,72.1,13.47,,y,w,u,w,t,p,,Woods,Summer
poisonous,68,convex,grooves,brown,f,e,,w,74.7,14.3,,y,w,u,w,t,p,,Woods,Summer
poisonous,75.9,spherical,grooves,brown,f,e,,w,77.7,13.71,,y,w,u,w,t,p,,Woods,Autumn
poisonous,74.2,spherical,grooves,brown,f,e,,w,74.1,14.04,,y,w,u,w,t,p,,Woods,Autumn
poisonous,86.3,convex,grooves,brown,f,e,,w,78.8,15.96,,y,w,u,w,t,p,,Woods,Autumn
poisonous,80.5,convex,grooves,brown,f,e,,w,87.4,16.01,,y,w,u,w,t,p,,Woods,Autumn
poisonous,73.1,spherical,grooves,brown,f,e,,w,72.6,13.97,,y,w,u,w,t,p,,Woods,Summer
poisonous,93,spherical,grooves,brown,f,e,,w,90,16.33,,y,w,u,w,t,p,,Woods,Autumn
poisonous,81.9,convex,grooves,brown,f,e,,w,87.8,16.05,,y,w,u,w,t,p,,Woods,Autumn
poisonous,77.4,convex,grooves,brown,f,e,,w,79.5,16.52,,y,w,u,w,t,p,,Woods,Summer
poisonous,75.5,convex,grooves,brown,f,e,,w,75.8,14.49,,y,w,u,w,t,p,,Woods,Autumn
poisonous,82.7,convex,grooves,brown,f,e,,w,86.5,16.27,,y,w,u,w,t,p,,Woods,Autumn
poisonous,58.1,spherical,grooves,brown,f,e,,w,71.9,13.68,,y,w,u,w,t,p,,Woods,Autumn
poisonous,70.3,spherical,grooves,brown,f,e,,w,79.5,12.54,,y,w,u,w,t,p,,Woods,Summer
poisonous,68.8,convex,grooves,brown,f,e,,w,75.1,13.83,,y,w,u,w,t,p,,Woods,Summer
poisonous,71.9,convex,grooves,brown,f,e,,w,80.8,12.86,,y,w,u,w,t,p,,Woods,Autumn
poisonous,80.1,spherical,grooves,brown,f,e,,w,73,13.64,,y,w,u,w,t,p,,Woods,Autumn
poisonous,76.5,spherical,grooves,brown,f,e,,w,86.3,17.31,,y,w,u,w,t,p,,Woods,Summer
poisonous,62.8,convex,grooves,brown,f,e,,w,77.2,11.83,,y,w,u,w,t,p,,Woods,Autumn
poisonous,74.2,spherical,grooves,brown,f,e,,w,78.9,13.94,,y,w,u,w,t,p,,Woods,Autumn
poisonous,64.4,spherical,grooves,brown,f,e,,w,74.6,9.92,,y,w,u,w,t,p,,Woods,Autumn
poisonous,83.6,spherical,grooves,brown,f,e,,w,76.5,15.22,,y,w,u,w,t,p,,Woods,Summer
poisonous,75.3,convex,grooves,brown,f,e,,w,79.9,15.99,,y,w,u,w,t,p,,Woods,Summer
poisonous,76.4,convex,grooves,brown,f,e,,w,83.1,13.47,,y,w,u,w,t,p,,Woods,Autumn
poisonous,73.6,spherical,grooves,brown,f,e,,w,82.8,16.35,,y,w,u,w,t,p,,Woods,Summer
poisonous,63.2,spherical,grooves,brown,f,e,,w,67,10.75,,y,w,u,w,t,p,,Woods,Summer
poisonous,77.7,spherical,grooves,brown,f,e,,w,88.7,17.98,,y,w,u,w,t,p,,Woods,Autumn
poisonous,51.8,convex,grooves,brown,f,e,,w,73.5,11.91,,y,w,u,w,t,p,,Woods,Autumn
poisonous,69.9,convex,grooves,brown,f,e,,w,78.7,14.7,,y,w,u,w,t,p,,Woods,Autumn
poisonous,77.5,convex,grooves,brown,f,e,,w,73.4,13.45,,y,w,u,w,t,p,,Woods,Summer
poisonous,76.5,convex,grooves,brown,f,e,,w,78.1,13.96,,y,w,u,w,t,p,,Woods,Autumn
poisonous,68.7,spherical,grooves,brown,f,e,,w,82,15,,y,w,u,w,t,p,,Woods,Autumn
poisonous,84.4,spherical,grooves,brown,f,e,,w,90.8,16.19,,y,w,u,w,t,p,,Woods,Autumn
poisonous,78.1,convex,grooves,brown,f,e,,w,77.8,12.57,,y,w,u,w,t,p,,Woods,Summer
poisonous,76.8,convex,grooves,brown,f,e,,w,85.7,14.79,,y,w,u,w,t,p,,Woods,Summer
poisonous,85.7,convex,grooves,brown,f,e,,w,76.3,16.07,,y,w,u,w,t,p,,Woods,Autumn
poisonous,72.5,spherical,grooves,brown,f,e,,w,81.1,14.94,,y,w,u,w,t,p,,Woods,Summer
poisonous,83.4,spherical,grooves,brown,f,e,,w,88.2,16.32,,y,w,u,w,t,p,,Woods,Autumn
poisonous,70.6,convex,grooves,brown,f,e,,w,81.3,14.14,,y,w,u,w,t,p,,Woods,Summer
poisonous,59.4,convex,grooves,brown,f,e,,w,79.4,15.37,,y,w,u,w,t,p,,Woods,Autumn
poisonous,88.9,convex,grooves,brown,f,e,,w,86.5,14.81,,y,w,u,w,t,p,,Woods,Autumn
poisonous,76.2,convex,grooves,brown,f,e,,w,67.6,10.96,,y,w,u,w,t,p,,Woods,Autumn
poisonous,80.8,spherical,grooves,brown,f,e,,w,85,15.03,,y,w,u,w,t,p,,Woods,Autumn
poisonous,80.5,spherical,grooves,brown,f,e,,w,87.3,16.01,,y,w,u,w,t,p,,Woods,Autumn
poisonous,64.3,spherical,grooves,brown,f,e,,w,78.3,16.22,,y,w,u,w,t,p,,Woods,Summer
poisonous,69.9,convex,grooves,brown,f,e,,w,65.1,13.6,,y,w,u,w,t,p,,Woods,Summer
poisonous,66.6,spherical,grooves,brown,f,e,,w,73.9,15.45,,y,w,u,w,t,p,,Woods,Summer
poisonous,73.7,spherical,grooves,brown,f,e,,w,74.5,14.17,,y,w,u,w,t,p,,Woods,Summer
poisonous,64.6,spherical,grooves,brown,f,e,,w,77.4,14.7,,y,w,u,w,t,p,,Woods,Summer
poisonous,66.8,convex,grooves,brown,f,e,,w,71.6,14.87,,y,w,u,w,t,p,,Woods,Autumn
poisonous,61.5,spherical,grooves,brown,f,e,,w,71.6,13.02,,y,w,u,w,t,p,,Woods,Autumn
poisonous,88,spherical,grooves,brown,f,e,,w,87.2,18.11,,y,w,u,w,t,p,,Woods,Summer
poisonous,78,spherical,grooves,brown,f,e,,w,89.2,15.9,,y,w,u,w,t,p,,Woods,Summer
poisonous,75.1,convex,grooves,brown,f,e,,w,84.9,17.11,,y,w,u,w,t,p,,Woods,Summer
poisonous,64,spherical,grooves,brown,f,e,,w,83.7,15.59,,y,w,u,w,t,p,,Woods,Autumn
poisonous,76.4,convex,grooves,brown,f,e,,w,76.4,14.7,,y,w,u,w,t,p,,Woods,Autumn
poisonous,66.9,convex,grooves,brown,f,e,,w,82,14.05,,y,w,u,w,t,p,,Woods,Summer
poisonous,86.4,convex,grooves,brown,f,e,,w,81.1,15.81,,y,w,u,w,t,p,,Woods,Summer
poisonous,67.4,spherical,grooves,brown,f,e,,w,79.4,16.26,,y,w,u,w,t,p,,Woods,Summer
poisonous,62.3,spherical,grooves,brown,f,e,,w,66.9,13.28,,y,w,u,w,t,p,,Woods,Autumn
poisonous,63.8,convex,grooves,brown,f,e,,w,78.9,11.89,,y,w,u,w,t,p,,Woods,Autumn
poisonous,83.6,convex,grooves,brown,f,e,,w,81.3,14.06,,y,w,u,w,t,p,,Woods,Autumn
poisonous,79.9,spherical,grooves,brown,f,e,,w,85.7,15.44,,y,w,u,w,t,p,,Woods,Autumn
poisonous,82.8,convex,grooves,brown,f,e,,w,97.9,18.79,,y,w,u,w,t,p,,Woods,Summer
poisonous,79.8,convex,grooves,brown,f,e,,w,79.5,14.5,,y,w,u,w,t,p,,Woods,Summer
poisonous,61.4,convex,grooves,brown,f,e,,w,72,13.51,,y,w,u,w,t,p,,Woods,Autumn
poisonous,70.2,convex,grooves,brown,f,e,,w,82.7,15.39,,y,w,u,w,t,p,,Woods,Summer
poisonous,76.6,spherical,grooves,brown,f,e,,w,70.8,14.4,,y,w,u,w,t,p,,Woods,Autumn
poisonous,69.1,convex,grooves,brown,f,e,,w,71.5,11.66,,y,w,u,w,t,p,,Woods,Summer
poisonous,86.3,convex,grooves,brown,f,e,,w,83.4,16.12,,y,w,u,w,t,p,,Woods,Autumn
poisonous,79.6,convex,grooves,brown,f,e,,w,86.4,15.03,,y,w,u,w,t,p,,Woods,Autumn
poisonous,77.5,convex,grooves,brown,f,e,,w,81.5,16.26,,y,w,u,w,t,p,,Woods,Summer
poisonous,91.4,convex,grooves,brown,f,e,,w,94.3,17.31,,y,w,u,w,t,p,,Woods,Autumn
poisonous,62.1,spherical,grooves,brown,f,e,,w,73.3,14.8,,y,w,u,w,t,p,,Woods,Summer
poisonous,78.5,spherical,grooves,brown,f,e,,w,86.9,16.55,,y,w,u,w,t,p,,Woods,Summer
poisonous,75.2,convex,grooves,brown,f,e,,w,80.9,15.99,,y,w,u,w,t,p,,Woods,Autumn
poisonous,82.9,spherical,grooves,brown,f,e,,w,83.6,16.11,,y,w,u,w,t,p,,Woods,Autumn
poisonous,73.3,spherical,grooves,brown,f,e,,w,86.5,15.49,,y,w,u,w,t,p,,Woods,Autumn
poisonous,74.3,spherical,grooves,brown,f,e,,w,73.9,12.12,,y,w,u,w,t,p,,Woods,Summer
poisonous,82.6,convex,grooves,brown,f,e,,w,79.8,13.82,,y,w,u,w,t,p,,Woods,Summer
poisonous,84.6,convex,grooves,brown,f,e,,w,81.4,14.63,,y,w,u,w,t,p,,Woods,Summer
poisonous,83.3,convex,grooves,brown,f,e,,w,79.8,13.95,,y,w,u,w,t,p,,Woods,Autumn
poisonous,70.7,spherical,grooves,brown,f,e,,w,71.6,13.24,,y,w,u,w,t,p,,Woods,Autumn
poisonous,84.1,spherical,grooves,brown,f,e,,w,80,15.8,,y,w,u,w,t,p,,Woods,Summer
poisonous,66,spherical,grooves,brown,f,e,,w,82,13.7,,y,w,u,w,t,p,,Woods,Summer
poisonous,79.3,convex,grooves,brown,f,e,,w,75.1,15.27,,y,w,u,w,t,p,,Woods,Summer
poisonous,78.5,spherical,grooves,brown,f,e,,w,70,12.25,,y,w,u,w,t,p,,Woods,Autumn
poisonous,63.2,spherical,grooves,brown,f,e,,w,74.6,13.16,,y,w,u,w,t,p,,Woods,Autumn
poisonous,75.1,convex,grooves,brown,f,e,,w,80.4,14.59,,y,w,u,w,t,p,,Woods,Summer
poisonous,69.7,spherical,grooves,brown,f,e,,w,80.1,15.94,,y,w,u,w,t,p,,Woods,Summer
poisonous,71,spherical,grooves,brown,f,e,,w,77.5,16.06,,y,w,u,w,t,p,,Woods,Summer
poisonous,84.3,convex,grooves,brown,f,e,,w,93.7,18.78,,y,w,u,w,t,p,,Woods,Summer
poisonous,61.5,convex,grooves,brown,f,e,,w,75.7,13.47,,y,w,u,w,t,p,,Woods,Autumn
poisonous,99.8,spherical,grooves,brown,f,e,,w,95.3,18.08,,y,w,u,w,t,p,,Woods,Autumn
poisonous,74.8,spherical,grooves,brown,f,e,,w,86.9,16.76,,y,w,u,w,t,p,,Woods,Summer
poisonous,79.3,spherical,grooves,brown,f,e,,w,87.1,16.14,,y,w,u,w,t,p,,Woods,Autumn
poisonous,56,convex,grooves,brown,f,e,,w,70.2,13.74,,y,w,u,w,t,p,,Woods,Summer
poisonous,71.1,spherical,grooves,brown,f,e,,w,79.1,12.46,,y,w,u,w,t,p,,Woods,Summer
poisonous,86.6,spherical,grooves,brown,f,e,,w,77.4,14.41,,y,w,u,w,t,p,,Woods,Summer
poisonous,80.8,spherical,grooves,brown,f,e,,w,79.9,14.06,,y,w,u,w,t,p,,Woods,Summer
poisonous,77.6,spherical,grooves,brown,f,e,,w,81.3,14.7,,y,w,u,w,t,p,,Woods,Autumn
poisonous,64.1,spherical,grooves,brown,f,e,,w,68.6,11.78,,y,w,u,w,t,p,,Woods,Summer
poisonous,84.6,convex,grooves,brown,f,e,,w,88.5,17.91,,y,w,u,w,t,p,,Woods,Summer
poisonous,73.9,spherical,grooves,brown,f,e,,w,78.3,17.28,,y,w,u,w,t,p,,Woods,Summer
poisonous,74.7,spherical,grooves,brown,f,e,,w,75.6,13.92,,y,w,u,w,t,p,,Woods,Autumn
poisonous,76.2,spherical,grooves,brown,f,e,,w,89.9,17.99,,y,w,u,w,t,p,,Woods,Summer
poisonous,92.3,convex,grooves,brown,f,e,,w,85,16.49,,y,w,u,w,t,p,,Woods,Summer
poisonous,81.2,convex,grooves,brown,f,e,,w,86,17.14,,y,w,u,w,t,p,,Woods,Autumn
poisonous,79,spherical,grooves,brown,f,e,,w,75,16.17,,y,w,u,w,t,p,,Woods,Autumn
poisonous,83.6,convex,grooves,brown,f,e,,w,98.4,19.31,,y,w,u,w,t,p,,Woods,Summer
poisonous,66.4,spherical,grooves,brown,f,e,,w,73.2,13.49,,y,w,u,w,t,p,,Woods,Summer
poisonous,75.7,convex,grooves,brown,f,e,,w,64.8,11.16,,y,w,u,w,t,p,,Woods,Summer
poisonous,118.2,flat,NA,gray,f,e,,w,113.8,16.27,,,w,u,w,t,e,,Woods,Autumn
poisonous,119.6,flat,NA,gray,f,e,,w,109.5,14.16,,,w,u,w,t,g,,Woods,Autumn
poisonous,104.7,convex,NA,gray,f,e,,w,108.1,15.5,,,w,u,w,t,g,,Woods,Autumn
poisonous,119.4,convex,NA,gray,f,e,,w,106.2,12.62,,,w,u,w,t,g,,Woods,Summer
poisonous,131.5,flat,NA,gray,f,e,,w,113,16.25,,,w,u,w,t,g,,Woods,Autumn
poisonous,119.9,convex,NA,gray,f,e,,w,112,14.27,,,w,u,w,t,e,,Woods,Autumn
poisonous,114.4,convex,NA,brown,f,e,,w,108.6,14.21,,,w,u,w,t,e,,Woods,Summer
poisonous,118.4,convex,NA,brown,f,e,,w,108.5,14.53,,,w,u,w,t,e,,Woods,Summer
poisonous,122.6,flat,NA,brown,f,e,,w,113,16.66,,,w,u,w,t,e,,Woods,Autumn
poisonous,133.4,flat,NA,brown,f,e,,w,114.1,16.86,,,w,u,w,t,g,,Woods,Summer
poisonous,124.2,convex,NA,brown,f,e,,w,108.7,14.62,,,w,u,w,t,g,,Woods,Autumn
poisonous,124.8,convex,NA,gray,f,e,,w,113.3,15.2,,,w,u,w,t,g,,Woods,Summer
poisonous,126.8,convex,NA,gray,f,e,,w,111.6,16.42,,,w,u,w,t,g,,Woods,Summer
poisonous,139.2,convex,NA,gray,f,e,,w,111.1,16.89,,,w,u,w,t,e,,Woods,Autumn
poisonous,123.7,convex,NA,gray,f,e,,w,111.7,16.87,,,w,u,w,t,g,,Woods,Summer
poisonous,132.1,flat,NA,gray,f,e,,w,113.7,17.88,,,w,u,w,t,e,,Woods,Summer
poisonous,111.7,flat,NA,brown,f,e,,w,109.8,14.33,,,w,u,w,t,g,,Woods,Summer
poisonous,117.1,convex,NA,brown,f,e,,w,104.3,11.23,,,w,u,w,t,g,,Woods,Summer
poisonous,126.9,convex,NA,brown,f,e,,w,110,15.32,,,w,u,w,t,g,,Woods,Autumn
poisonous,133.1,flat,NA,gray,f,e,,w,112.2,14.56,,,w,u,w,t,e,,Woods,Summer
poisonous,117.8,flat,NA,gray,f,e,,w,108.9,16.02,,,w,u,w,t,g,,Woods,Autumn
poisonous,127.4,convex,NA,gray,f,e,,w,111.6,15.27,,,w,u,w,t,g,,Woods,Autumn
poisonous,116,flat,NA,gray,f,e,,w,109.4,12.5,,,w,u,w,t,g,,Woods,Summer
poisonous,122.7,convex,NA,gray,f,e,,w,112,13.53,,,w,u,w,t,e,,Woods,Summer
poisonous,114.9,convex,NA,brown,f,e,,w,109.3,13.87,,,w,u,w,t,e,,Woods,Autumn
poisonous,133.1,flat,NA,gray,f,e,,w,111.3,14.75,,,w,u,w,t,g,,Woods,Autumn
poisonous,123.2,convex,NA,brown,f,e,,w,109.6,13.98,,,w,u,w,t,g,,Woods,Summer
poisonous,112.3,convex,NA,gray,f,e,,w,104,13.71,,,w,u,w,t,g,,Woods,Autumn
poisonous,130.2,flat,NA,brown,f,e,,w,111.2,13.55,,,w,u,w,t,g,,Woods,Summer
poisonous,123.3,convex,NA,gray,f,e,,w,112.9,16.58,,,w,u,w,t,g,,Woods,Summer
